X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,StationName,Date,DoW,Month,Year,Agency,NO,ExtCount,AADT,Count_AM,Count_PM,Count_OP,Count_PMPK
446.784,280.314,244.872,414.564,1130.922,2174.85,3010.422,3890.028,3840.624,3428.208,3660.192,3892.176,4271.298,4335.738,4719.156,5121.906,5175.606,4775.004,3112.452,2314.47,1773.174,1225.434,782.946,623.994,R093N,10/16/2023,0,10,2023,,15616,1,64645.134,7730.652,15016.668,41897.814,5175.606
549.655,420.945,293.29,399.845,1082.43,2117.385,3091.15,3978.405,3864.465,3526.865,3518.425,3858.135,4073.355,4090.235,4609.295,4981.71,5113.585,4894.145,3366.505,2375.86,1779.785,1286.045,812.35,663.595,R093N,10/17/2023,1,10,2023,,15616,1,64747.46,7842.87,14704.59,42200,5113.585
379.828,249.632,259.316,411.032,1171.764,2160.608,3131.16,4067.28,3946.768,3605.676,3708.972,3905.88,4206.084,4386.852,4590.216,5231.512,5642.544,5201.384,3898.348,2768.548,2135.86,1533.3,839.28,650.98,R093N,10/18/2023,2,10,2023,,15616,1,68082.824,8014.048,15464.272,44604.504,5642.544
460.428,297.619,331.84,414.8,1101.294,2071.926,3058.113,3992.45,3894.972,3433.507,3762.236,3908.453,4258.959,4310.809,4626.057,5339.513,5651.65,5124.854,3871.121,2883.897,2239.92,1561.722,1040.111,737.307,R093N,10/19/2023,3,10,2023,,15616,1,68373.558,7887.422,15617.22,44868.916,5651.65
434.565,236.763,294.705,388.611,914.085,1613.385,2724.273,3633.363,3734.262,3724.272,4015.98,4612.383,4817.178,5123.871,5247.747,5994.999,6017.976,5707.287,4900.095,3517.479,2573.424,1885.113,1634.364,1049.949,R093N,10/20/2023,4,10,2023,,15616,1,74796.129,7367.625,17260.722,50167.782,6017.976
596.883,458.724,288.057,260.967,386.484,651.063,1177.512,1838.508,2949.198,3881.094,4835.565,5257.266,5107.368,5067.636,5138.973,5139.876,4815.699,4403.028,3775.443,2817.36,2342.382,2069.676,1476.405,1116.108,R093N,10/21/2023,5,10,2023,,15616,1,65851.275,4787.706,15094.548,45969.021,4815.699
852.025,540.765,319.14,261.025,315.2,483.635,868.77,1264.74,2306.87,3713.45,4538.88,5077.675,5150.565,4870.825,5028.425,4857.035,5065.855,4955.535,4850.14,3587.37,2681.17,1893.17,1116.99,656.01,R093N,10/22/2023,6,10,2023,,15616,1,65255.265,3571.61,14951.315,46732.34,5065.855
426.378,311.46,247.02,425.304,1093.332,2125.446,3188.706,3994.206,4009.242,3696.708,3880.362,4118.79,4353.996,4290.63,4854.48,5319.522,5479.548,4761.042,3482.982,2477.718,1957.902,1242.618,830.202,625.068,R093N,10/23/2023,0,10,2023,,15616,1,67192.662,8003.448,15653.55,43535.664,5479.548
393.515,270.08,257.42,380.855,1108.805,2041.425,3143.9,4045.925,4012.165,3619.705,3518.425,3727.315,4041.705,4108.17,4618.79,4998.59,5166.335,3823.32,3192.43,2243.985,1770.29,1190.04,807.075,651.99,R093N,10/24/2023,1,10,2023,,15616,1,63132.255,8058.09,14783.715,40290.45,5166.335
452.996,313.116,246.404,418.564,1077.076,2102.504,3111.792,4074.812,4058.672,3512.064,3739.1,4014.556,4208.236,4370.712,4760.224,5276.704,5584.44,5187.396,3829.484,2749.18,2091.744,1507.476,929.664,654.208,R093N,10/25/2023,2,10,2023,,15616,1,68271.124,8133.484,15621.368,44516.272,5584.44
391.986,256.139,270.657,427.244,1056.703,2044.964,3048.78,3976.895,3945.785,3590.094,3625.352,3909.49,4181.184,4418.657,4908.121,5263.812,5606.022,5190.185,3947.859,2851.75,2237.846,1644.682,963.373,713.456,R093N,10/26/2023,3,10,2023,,15616,1,68471.036,7922.68,15777.955,44770.401,5606.022
435.564,279.72,269.73,379.62,902.097,1595.403,2486.511,3441.555,3676.32,3660.336,4093.902,4526.469,4863.132,4982.013,5275.719,5736.258,5798.196,5432.562,4512.483,3319.677,2806.191,1879.119,1363.635,933.066,R093N,10/27/2023,4,10,2023,,15616,1,72649.278,7117.875,16810.173,48721.23,5798.196
554.442,353.073,288.96,264.579,381.969,578.823,1045.674,1665.132,2862.51,3681.531,4526.739,4510.485,4667.607,4829.244,4384.968,5019.777,4882.521,4334.4,4043.634,2978.997,2384.823,1911.651,1477.308,1094.436,R093N,10/28/2023,5,10,2023,,15616,1,62723.283,4527.642,14287.266,43908.375,4882.521
777.165,491.515,407.79,306.335,309.29,441.28,729.885,1187.91,2251.71,3576.535,4239.44,4453.185,5043.2,4810.74,4699.435,5054.035,4724.06,4920.075,4781.19,3580.475,2615.175,1829.145,1169.195,651.085,R093N,10/29/2023,6,10,2023,,15616,1,63049.85,3439.62,14477.53,45132.7,4724.06
437.118,273.87,255.612,403.824,1104.072,2082.486,3070.566,3662.34,3650.526,3772.962,3800.886,4100.532,4074.756,4536.576,4682.64,5109.018,5454.846,5032.764,3639.786,2566.86,1840.836,1356.462,882.828,628.29,R093N,10/30/2023,0,10,2023,,15616,1,66420.456,7312.866,15246.504,43861.086,5454.846
355.535,265.86,260.585,365.03,1025.46,1952.805,2975.1,3811.715,3841.255,3401.32,3293.71,3484.665,3801.165,3923.545,4632.505,5169.5,5491.275,4711.63,3176.605,2269.305,1798.775,1464.34,900.97,629.835,R093N,10/31/2023,1,10,2023,,15616,1,63002.49,7652.97,15293.28,40056.24,5491.275
380.919,288.09,306.229,408.661,1086.206,2120.129,3150.851,3954.302,4112.218,3532.837,3605.393,3791.051,4068.471,4155.965,4657.455,5165.347,5434.231,5008.498,3631.001,2567.202,1892.858,1269.73,847.198,603.922,R093N,11/1/2023,2,11,2023,,15616,1,66038.764,8066.52,15257.033,42715.211,5434.231
415.912,235.542,267.372,424.4,1015.377,2011.656,3074.778,3820.661,3941.615,3387.773,3309.259,3681.67,3828.088,4262.037,4737.365,5048.238,5425.954,5013.225,3612.705,2515.631,2001.046,1439.777,922.009,703.443,R093N,11/2/2023,3,11,2023,,15616,1,65095.533,7762.276,15211.557,42121.7,5425.954
444.318,289.954,292.04,406.77,917.84,1668.8,2596.027,3624.425,3842.412,3740.198,4028.066,4454.653,4814.488,4932.347,5363.106,5946.143,6271.559,5823.069,4571.469,3242.687,2496.942,2027.592,1429.953,932.442,R093N,11/3/2023,4,11,2023,,15616,1,74157.3,7466.837,17580.808,49109.655,6271.559
562.86,406.404,299.556,288.108,371.106,689.742,1078.974,1724.832,2679.786,3548.88,4340.7,4816.746,5038.074,4851.09,5030.442,4983.696,4572.522,4256.748,3626.154,2672.154,2213.28,1803.06,1425.276,1036.044,R093N,11/4/2023,5,11,2023,,15616,1,62316.234,4404.618,14586.66,43324.956,4572.522
766.179,424.604,211.251,220.71,302.688,481.358,842.902,1346.331,2483.513,3442.025,3969.627,4340.63,4868.232,5115.217,5146.747,5177.226,4967.026,4703.225,3589.165,2881.842,2194.488,1611.183,1028.929,614.835,R093N,11/5/2023,6,11,2023,,15616,1,60729.933,3829.844,15290.999,41609.09,4967.026
461.304,314.688,280.12,461.304,1196.768,2373.272,3552.16,4442.584,4319.808,3938.368,3950.288,4260.208,4459.272,4591.584,4931.304,5597.632,5912.32,5247.184,3454.416,2430.488,1770.12,1255.176,783.144,684.208,R093N,11/6/2023,0,11,2023,,15616,1,70667.72,8762.392,16441.256,45464.072,5912.32
521.184,284.088,267,429.336,1096.836,2171.244,3118.56,4153.452,4111.8,3663.24,3507.312,3716.64,4126.752,4031.7,4685.316,5015.328,5538.648,5048.436,3318.276,2263.092,1800.648,1283.736,784.98,583.128,R093N,11/7/2023,1,11,2023,,15616,1,65520.732,8265.252,15239.292,42016.188,5538.648
353.177,218.735,255.013,404.393,1113.948,2122.263,3164.722,4153.831,3947.9,3744.103,3693.954,3925.493,4125.022,4014.054,4680.929,5505.72,5735.125,5111.997,3709.959,2498.914,1950.476,1331.616,836.528,622.061,R093N,11/8/2023,2,11,2023,,15616,1,67219.933,8101.731,15921.774,43196.428,5735.125
473.206,379.838,296.019,396.814,1069.488,2065.767,3149.048,4081.667,3806.868,3573.448,3694.402,4199.438,4612.167,4544.263,5198.9,5685.899,5879.001,5075.824,2861.517,3172.39,2473.191,1612.72,1085.403,737.395,R093N,11/9/2023,3,11,2023,,15616,1,70124.673,7888.535,16763.8,45472.338,5879.001
450.576,365.05,318.115,387.996,858.389,1613.521,2431.233,3135.258,3721.424,4363.912,5076.281,5491.395,5702.081,5539.373,5922.154,6126.582,5856.445,5474.707,4287.773,3152.989,2552.221,1950.41,1624.994,1040.914,R093N,11/10/2023,4,11,2023,,15616,1,77443.793,6856.682,17905.181,52681.93,5856.445
560.952,404.496,287.154,272.844,346.302,590.526,985.482,1656.144,2897.298,4213.818,4954.122,5005.638,5145.876,4950.306,5084.82,5143.014,4950.306,4487.616,3782.61,2813.346,2336.346,1964.286,1465.344,1072.296,R093N,11/11/2023,5,11,2023,,15616,1,65370.942,4553.442,15178.14,45639.36,4950.306
601.172,424.604,343.677,250.138,299.535,493.97,808.219,1234.925,2449.881,3910.771,4859.824,5016.423,5427.364,5226.623,5184.583,5503.036,5336.978,5000.658,4645.42,3881.343,2600.174,1741.507,1155.049,728.343,R093N,11/12/2023,6,11,2023,,15616,1,67124.217,3684.806,16024.597,47414.814,5336.978
514.944,306.344,288.464,458.92,1225.376,2336.32,3421.04,4396.096,4398.48,4378.216,4515.296,4820.448,5192.352,5280.56,5591.672,6293.76,6600.104,5816.96,4114.784,2723.72,2099.112,1535.296,1047.768,824.864,R093N,11/13/2023,0,11,2023,,15616,1,78180.896,8794.576,18485.536,50900.784,6600.104
403.704,308.652,283.02,381.276,1075.476,2146.68,3099.336,4104.324,4116.072,3703.824,3591.684,3878.976,3962.28,4354.236,4637.256,5093.292,5607,5036.688,3348.18,2338.92,1799.58,1309.368,820.224,646.14,R093N,11/14/2023,1,11,2023,,15616,1,66046.188,8220.396,15337.548,42488.244,5607
361.713,233.673,226.204,394.79,1011.516,2067.846,3086.831,4033.26,3995.915,3686.485,3586.187,3969.24,4083.409,4243.459,4746.016,5186.687,5593.214,5183.486,3545.641,2539.46,1865.116,1247.323,839.729,608.19,R093N,11/15/2023,2,11,2023,,15616,1,66335.39,8029.175,15525.917,42780.298,5593.214
433.949,269.494,261.006,396.814,1022.804,2138.976,3151.17,4077.423,4047.715,3671.06,3663.633,3912.968,4291.745,4339.49,4862.563,5459.906,5782.45,5136.301,3705.012,2653.561,2039.242,1376.117,1069.488,709.809,R093N,11/16/2023,3,11,2023,,15616,1,68472.696,8125.138,16104.919,44242.639,5782.45
421.372,272.223,265.965,377.566,885.507,1779.358,2605.414,3639.027,3851.799,3939.411,4052.055,4483.857,4724.79,5114.872,5302.612,5640.544,5781.349,5280.709,4500.545,3263.547,2660.693,1913.905,1501.92,998.151,R093N,11/17/2023,4,11,2023,,15616,1,73257.191,7490.826,16724.505,49041.86,5781.349
536.148,360.612,267.12,268.074,361.566,756.522,1125.72,1917.54,3071.88,4085.028,4506.696,4993.236,4915.008,4858.722,5250.816,5397.732,5162.094,4295.862,3410.55,2633.04,2302.956,1907.046,1507.32,933.012,R093N,11/18/2023,5,11,2023,,15616,1,64824.3,4989.42,15810.642,44024.238,5162.094
883.891,483.46,347.881,270.107,342.626,520.245,845.004,1336.872,2250.191,3277.018,4168.266,4731.602,5205.603,5221.368,4970.179,5139.39,4977.536,4589.717,3556.584,2881.842,2323.761,1580.704,1065.714,651.62,R093N,11/19/2023,6,11,2023,,15616,1,61621.181,3587.063,15087.105,42947.013,4977.536
488.72,276.544,284.888,444.616,1172.928,2273.144,3497.328,4393.712,4316.232,4183.92,4319.808,4540.328,4821.64,4938.456,5374.728,6049.4,6266.344,5691.8,3910.952,2647.432,1985.872,1408.944,926.184,762.88,R093N,11/20/2023,0,11,2023,,15616,1,74976.8,8709.944,17690.472,48576.384,6266.344
357.78,241.368,293.7,399.432,1112.856,2112.504,3150.6,3969.756,3925.968,3828.78,4054.128,4407.636,4603.08,4838.04,5169.12,5667.876,5874,5276.988,4219.668,3168.756,2250.276,1489.86,905.664,669.636,R093N,11/21/2023,1,11,2023,,15616,1,71987.472,7895.724,16710.996,47380.752,5874
399.058,310.497,337.172,408.661,986.975,1898.193,2909.709,3660.877,4000.183,4201.846,4704.403,5233.635,5686.043,6089.369,6389.196,6214.208,5985.87,5648.698,4651.053,3868.942,2852.091,2228.963,1374.296,975.238,R093N,11/22/2023,2,11,2023,,15616,1,81015.176,7661.06,18589.274,54764.842,5985.87
593.099,402.119,326.788,252.518,305.568,545.354,900.789,1456.753,2343.749,3941.615,5555.396,6367.061,6357.512,5839.744,5226.486,3694.402,3191.488,3535.252,3653.023,4050.898,3828.088,3379.285,2164.44,1037.658,R093N,11/23/2023,3,11,2023,,15616,1,68949.085,3800.502,12112.376,53036.207,3191.488
502.726,280.567,254.492,289.954,575.736,899.066,1386.147,2233.063,3219.741,4300.289,5367.278,4864.552,4841.606,5611.34,5803.252,5854.359,5615.512,5194.14,4180.344,3119.613,2726.402,2169.44,1701.133,1050.301,R093N,11/24/2023,4,11,2023,,15616,1,72041.053,5452.804,17273.123,49315.126,5615.512
530.424,276.66,279.522,251.856,325.314,563.814,909.162,1493.01,2512.836,3873.24,4854.906,5261.31,5507.442,4907.376,5023.764,5193.576,4989.42,4799.574,4272.012,3417.228,2738.934,2264.796,1618.938,1091.376,R093N,11/25/2023,5,11,2023,,15616,1,66956.49,4005.846,15206.76,47743.884,4989.42
682.099,404.635,312.147,269.056,318.453,524.449,836.596,1284.322,2173.468,3405.24,4643.318,5394.783,5738.46,5850.917,6287.082,6591.872,6199.849,5045.851,4991.199,3615.44,2861.873,1870.78,1349.484,786.148,R093N,11/26/2023,6,11,2023,,15616,1,71437.521,3457.79,19078.803,48900.928,6199.849
575.736,361.176,276.544,451.768,1213.456,2313.672,3379.32,4293.584,4274.512,4020.616,4167.232,4493.84,4834.752,4646.416,5207.848,5876.56,6042.248,5507.04,3579.576,2424.528,1832.104,1214.648,944.064,642.488,R093N,11/27/2023,0,11,2023,,15616,1,72573.728,8568.096,17126.656,46878.976,6042.248
416.52,292.632,277.68,400.5,1105.38,2029.2,3122.832,4008.204,3946.26,3599.16,3407.988,3699.552,4019.952,4092.576,4572.108,5218.248,5451.072,4918.14,3438.96,2329.308,1734.432,1202.568,792.456,556.428,R093N,11/28/2023,1,11,2023,,15616,1,64632.156,7954.464,15241.428,41436.264,5451.072
389.455,252.879,218.735,372.383,1100.077,2028.367,3064.424,3934.029,3914.823,3545.641,3497.626,3701.423,4025.791,4095.146,4537.951,5157.878,5594.281,5018.101,3565.914,2401.817,1835.24,1400.971,826.925,595.386,R093N,11/29/2023,2,11,2023,,15616,1,65075.263,7848.852,15290.11,41936.301,5594.281
372.411,241.908,268.433,367.106,1073.732,1986.192,3173.451,3892.809,3870.528,3534.191,3453.555,3853.552,4187.767,4252.488,4635.509,5259.377,5353.806,4766.012,3556.472,2833.931,1917.227,1503.437,894.423,644.027,R093N,11/30/2023,3,11,2023,,15616,1,65892.344,7763.337,15248.692,42880.315,5353.806
406.215,239.717,264.792,360.077,842.52,1558.662,2576.707,3395.155,3491.443,3326.951,3668.974,4093.243,4520.521,4598.755,4940.778,5444.284,5617.803,4775.283,3536.578,2741.199,2159.459,1999.982,1268.795,857.565,R093N,12/1/2023,4,12,2023,,15616,1,66685.458,6886.598,16002.865,43795.995,5617.803
479.076,313.612,295.334,269.36,351.13,668.59,1072.63,1708.512,2692.638,3726.788,4369.404,4616.638,5067.816,4662.814,4794.608,4926.402,4812.886,4268.394,3481.478,2835.976,2427.126,1964.404,1488.214,1073.592,R093N,12/2/2023,5,12,2023,,15616,1,62367.422,4401.15,14533.896,43432.376,4812.886
845.559,433.836,310.635,276.939,319.059,493.857,807.651,1212.003,1881.711,2883.114,3730.779,4191.993,4811.157,4685.85,4802.733,4896.45,5004.909,4384.692,3669.705,2875.743,2151.279,1480.518,1006.668,657.072,R093N,12/3/2023,6,12,2023,,15616,1,57813.912,3093.714,14704.092,40016.106,5004.909
405.423,289.227,262.704,491.307,1240.266,2446.431,3741.006,4575.849,4330.827,3906.459,3824.364,4351.035,4708.464,4593.531,5246.502,5835.06,6032.088,5321.019,3474.513,2350.443,1823.772,1346.358,914.412,652.971,R093N,12/4/2023,0,12,2023,,15616,1,72164.031,8906.676,17113.65,46143.705,6032.088
344.124,227.601,238.491,368.082,1084.644,2004.849,3063.357,3916.044,3892.086,3509.847,3374.811,3588.255,3906.243,3989.007,4607.559,5165.127,4956.039,4561.821,3221.262,2281.455,1733.688,1245.816,796.059,610.929,R093N,12/5/2023,1,12,2023,,15616,1,62687.196,7808.13,14728.725,40150.341,4956.039
323.885,218.385,237.375,362.92,1097.2,1985.51,2926.57,3872.905,3825.43,3509.985,3499.435,3582.78,3943.59,3962.58,4364.535,5002.81,5239.13,4719.015,3274.72,2355.815,1931.705,1443.24,906.245,607.68,R093N,12/6/2023,2,12,2023,,15616,1,63193.445,7698.335,14606.475,40888.635,5239.13
387.92,255.84,229.84,356.72,955.76,2041.52,3009.76,3857.36,3802.24,3348.8,3237.52,3842.8,3883.36,4071.6,4510.48,4957.68,5323.76,4847.44,3524.56,2679.04,1980.16,1456,955.76,695.76,R093N,12/7/2023,3,12,2023,,15616,1,64211.68,7659.6,14791.92,41760.16,5323.76
420.257,237.711,282.846,352.053,857.565,1609.815,2555.644,3407.191,3717.118,3560.65,3779.304,4220.624,4751.211,4738.172,4936.766,5444.284,4250.714,4818.412,4072.18,3056.141,2452.335,2070.192,1371.101,1083.24,R093N,12/8/2023,4,12,2023,,15616,1,68045.526,7124.309,14631.764,46289.453,4250.714
599.326,383.838,304.954,274.17,374.218,693.602,1068.782,1748.916,2745.548,3513.224,4209.712,4510.818,4664.738,4528.134,4458.87,4466.566,4481.958,3942.276,3205.384,2389.608,2075.034,1884.558,1440.114,1041.846,R093N,12/9/2023,5,12,2023,,15616,1,59006.194,4494.464,13407.394,41104.336,4481.958
664.443,390.663,295.893,266.409,277.992,531.765,847.665,1147.77,1978.587,2833.623,3824.496,4385.745,4945.941,4665.843,4890.132,4848.012,4886.973,4010.877,3842.397,3091.608,2397.681,1651.104,1076.166,603.369,R093N,12/10/2023,6,12,2023,,15616,1,58355.154,3126.357,14625.117,40603.68,4886.973
521.619,305.646,253.863,484.992,1303.416,2354.232,3597.024,4652.892,4425.552,4013.814,4265.151,4513.962,4611.213,4824.66,5312.178,5933.574,6229.116,5672.133,3982.239,2625.777,1977.858,1619.166,962.406,772.956,R093N,12/11/2023,0,12,2023,,15616,1,75215.439,9078.444,17474.868,48662.127,6229.116
401.841,276.606,290.763,447.579,1111.869,2113.749,3285.513,4102.263,4114.242,3685.176,3728.736,3937.824,4103.352,4195.917,4535.685,5415.597,5872.977,5272.938,3637.26,2762.793,2072.367,1474.506,803.682,699.138,R093N,12/12/2023,1,12,2023,,15616,1,68342.373,8216.505,15824.259,44301.609,5872.977
348.15,250.035,242.65,386.13,1065.55,1758.685,1621.535,2965.605,3807.495,3556.405,3846.53,3988.955,4154.59,4380.36,4839.285,5396.325,5519.76,4988.04,3699.885,2596.355,2106.835,1478.055,989.59,666.76,R093N,12/13/2023,2,12,2023,,15616,1,64653.565,6773.1,15755.37,42125.095,5519.76
345.28,252.72,255.84,378.56,1027.52,1960.4,2999.36,3804.32,3898.96,3633.76,3808.48,4038.32,4396.08,4525.04,4936.88,5437.12,5374.72,5116.8,3713.84,2951.52,2051.92,1643.2,989.04,765.44,R093N,12/14/2023,3,12,2023,,15616,1,68305.12,7703.28,15748.72,44853.12,5374.72
421.26,263.789,258.774,408.221,887.655,1676.013,2667.98,3482.416,3650.92,3710.097,4165.459,4441.284,4974.88,5057.126,5091.228,5417.203,5612.788,5369.059,4446.299,3444.302,2655.944,2098.276,1477.419,1044.123,R093N,12/15/2023,4,12,2023,,15616,1,72722.515,7133.336,16121.219,49467.96,5612.788
544.492,382.876,294.372,278.98,399.23,734.968,1187.108,1816.256,2873.494,4040.4,5047.614,5550.74,5317.936,5478.59,5573.828,5522.842,5240.014,4664.738,3856.658,2879.266,3005.288,2546.414,1770.08,1278.498,R093N,12/16/2023,5,12,2023,,15616,1,70284.682,4689.75,16336.684,49258.248,5240.014
757.107,478.062,387.504,266.409,331.695,558.09,875.043,1243.593,2223.936,3315.897,4585.815,5195.502,5420.844,5348.187,4902.768,5030.181,5623.02,4975.425,4286.763,3270.618,2793.609,1931.202,1223.586,690.768,R093N,12/17/2023,6,12,2023,,15616,1,65715.624,3467.529,15555.969,46692.126,5623.02
498.885,330.906,261.441,495.096,1278.156,2350.443,3474.513,4108.539,4284.096,4200.738,4815.819,5708.76,5761.806,6016.932,6270.795,6561.285,6251.85,5985.357,3838.257,2830.383,2240.562,2126.892,2017.011,1102.599,R093N,12/18/2023,0,12,2023,,15616,1,82811.121,8392.635,19083.93,55334.556,6251.85
429.066,276.606,278.784,453.024,1104.246,2082.168,2960.991,3698.244,3844.17,3865.95,4112.064,4693.59,4883.076,4893.966,4999.599,5536.476,5705.271,5149.881,3790.809,2665.872,1962.378,1549.647,910.404,707.85,R093N,12/19/2023,1,12,2023,,15616,1,70554.132,7542.414,16241.346,46770.372,5705.271
416.725,298.565,281.685,443.1,1057.11,1966.52,2949.78,3552.185,3564.845,3805.385,4255.87,4530.17,4785.48,4847.725,5027.075,5808.83,5851.03,5267.615,3497.325,2985.65,2782.035,1769.235,1089.815,796.525,R093N,12/20/2023,2,12,2023,,15616,1,71630.28,7117.03,16686.935,47826.315,5851.03
473.2,306.8,314.08,411.84,1008.8,1876.16,2770.56,3461.12,3474.64,3818.88,4191.2,4716.4,4927.52,4923.36,5371.6,5717.92,5743.92,5226,4021.68,3021.2,2396.16,1967.68,1426.88,867.36,R093N,12/21/2023,3,12,2023,,15616,1,72434.96,6935.76,16833.44,48665.76,5743.92
579.734,419.254,314.942,408.221,765.289,1410.218,2144.414,2743.205,3139.39,3639.887,4415.206,4965.853,5270.765,5324.927,5747.19,5803.358,5698.043,5112.291,3936.775,3284.825,2603.788,2174.504,1504.5,1137.402,R093N,12/22/2023,4,12,2023,,15616,1,72543.981,5882.595,17248.591,49412.795,5698.043
692.64,467.532,316.498,274.17,387.686,624.338,1054.352,1610.388,2687.828,3838.38,5157.282,5636.358,5564.208,5580.562,5369.884,5493.982,5073.588,4530.058,3670.992,3234.244,2717.65,2242.422,1596.92,1005.29,R093N,12/23/2023,5,12,2023,,15616,1,68827.252,4298.216,15937.454,48591.582,5073.588
647.595,409.617,332.748,223.236,260.091,455.949,706.563,1130.922,2000.7,3211.65,4195.152,4648.995,5111.262,5222.88,5202.873,4962.789,4168.827,3688.659,3211.65,2956.824,2787.291,2287.116,1522.638,908.739,R093N,12/24/2023,6,12,2023,,15616,1,60254.766,3131.622,14334.489,42788.655,4168.827
659.286,472.362,277.86,213.447,215.973,411.738,597.399,814.635,1573.698,2576.52,3489.669,4517.751,4986.324,5127.78,5063.367,4756.458,4003.71,4022.655,3781.422,3926.667,3338.109,2687.664,1583.802,952.302,R093N,12/25/2023,0,12,2023,,15616,1,60050.598,2388.333,13823.535,43838.73,4003.71
437.778,245.025,249.381,304.92,688.248,1301.355,2058.21,2646.27,3168.99,4030.389,5149.881,5912.181,5989.5,6033.06,6146.316,6155.028,6046.128,5626.863,4263.435,3061.179,2342.439,1876.347,1243.638,848.331,R093N,12/26/2023,1,12,2023,,15616,1,75824.892,5815.26,18347.472,51662.16,6046.128
416.725,314.39,247.925,366.085,821.845,1571.95,2428.61,3094.315,3296.875,4012.165,4738.005,5443.8,5523.98,5458.57,5473.34,4758.05,5702.275,5144.18,4064.915,2834.785,2223.94,1774.51,1147.84,720.565,R093N,12/27/2023,2,12,2023,,15616,1,71579.64,6391.19,15933.665,49254.785,5702.275
396.24,283.92,306.8,402.48,835.12,1582.88,2403.44,3021.2,3268.72,3974.88,4606.16,5294.64,5449.6,5364.32,5574.4,5912.4,5865.6,5372.64,3959.28,2923.44,2231.84,1855.36,1226.16,739.44,R093N,12/28/2023,3,12,2023,,15616,1,72850.96,6289.92,17352.4,49208.64,5865.6
404.209,295.885,286.858,339.014,733.193,1271.804,2054.144,2789.343,3099.27,3919.724,4813.397,5373.071,5270.765,5669.959,5950.799,6140.366,6007.97,5488.416,4411.194,3243.702,2696.064,2150.432,1502.494,1069.198,R093N,12/29/2023,4,12,2023,,15616,1,74981.271,5888.613,18099.135,50993.523,6007.97
