ZONE,HHSIZE,INCOME,WORKERS,TOTHH
140,3,4,3,10.415964860625484
140,4,1,0,0.14811907799315382
140,4,1,1,0.7169574764911453
140,4,1,2,0.45610202854550885
140,4,1,3,0.08046453523764821
140,4,2,0,0.12629187757855295
140,4,2,1,1.3714114126959769
140,4,2,2,1.2655925579560974
140,4,2,3,0.16740160013254088
140,4,3,0,0.09169719014737143
140,4,3,1,1.2939977509481853
140,4,3,2,2.1285403391383766
140,4,3,3,0.5568476796991703
140,4,4,0,0.19246485738518238
140,4,4,1,3.7030555347158076
140,4,4,2,9.942895728741469
140,4,4,3,4.499464092108023
150,1,1,0,0.673750234801441
150,1,1,1,0.3324400259428462
150,1,1,2,0.0
150,1,1,3,0.0
150,1,2,0,0.4007478506104871
150,1,2,1,0.44360406897590027
150,1,2,2,0.0
150,1,2,3,0.0
150,1,3,0,0.23100523070656848
150,1,3,1,0.3323007239682631
150,1,3,2,0.0
150,1,3,3,0.0
150,1,4,0,0.18241314278908466
150,1,4,1,0.357764207025625
150,1,4,2,0.0
150,1,4,3,0.0
150,2,1,0,0.32610636468676374
150,2,1,1,0.10948894663588456
150,2,1,2,0.04048467875517877
150,2,1,3,0.0
150,2,2,0,0.39266791443099475
150,2,2,1,0.2957647140314159
150,2,2,2,0.15864424669019067
150,2,2,3,0.0
150,2,3,0,0.36066191090854893
150,2,3,1,0.35302574441592005
150,2,3,2,0.33752547354365836
150,2,3,3,0.0
150,2,4,0,0.5750260484844387
150,2,4,1,0.7674054974204126
150,2,4,2,1.1976485138159831
150,2,4,3,0.0
150,3,1,0,0.25073470695747274
150,3,1,1,0.335289868160767
150,3,1,2,0.18755937009172144
150,3,1,3,0.028536827205653904
150,3,2,0,0.20576767649079702
150,3,2,1,0.6172954436869486
150,3,2,2,0.5009206715546114
150,3,2,3,0.057142477160389386
150,3,3,0,0.1487486139858539
150,3,3,1,0.5799011898155545
150,3,3,2,0.8387877767703465
150,3,3,3,0.18924788690735136
150,3,4,0,0.2763380594936885
150,3,4,1,1.468835177546972
150,3,4,2,3.467970978281224
150,3,4,3,1.3534673274187394
150,4,1,0,0.02121247214416649
150,4,1,1,0.10267712103449136
150,4,1,2,0.06531941534139594
150,4,1,3,0.011523510242217466
150,4,2,0,0.017617909474573208
150,4,2,1,0.19131398300928737
150,4,2,2,0.17655209143513906
150,4,2,3,0.023352778449266285
150,4,3,0,0.012577351480863495
150,4,3,1,0.17748705825081082
150,4,3,2,0.29195442023374985
150,4,3,3,0.07637822901251162
150,4,4,0,0.025787542114851198
150,4,4,1,0.49615655477304066
150,4,4,2,1.3322060236448903
150,4,4,3,0.6028639271910496
160,1,1,0,10.568021401789446
160,1,1,1,5.214444652491753
160,1,1,2,0.0
160,1,1,3,0.0
160,1,2,0,7.326307775653421
160,1,2,1,8.109787575650659
160,1,2,2,0.0
160,1,2,3,0.0
160,1,3,0,4.709259271518956
160,1,3,1,6.77426333807907
160,1,3,2,0.0
160,1,3,3,0.0
160,1,4,0,4.33569709551585
160,1,4,1,8.503538777762632
160,1,4,2,0.0
160,1,4,3,0.0
160,2,1,0,2.7277783685259105
160,2,1,1,0.9158410033270226
160,2,1,2,0.33864175288689013
160,2,1,3,0.0
160,2,2,0,3.8281982881849466
160,2,2,1,2.8834695434723407
160,2,2,2,1.5466545935891727
160,2,2,3,0.0
160,2,3,0,3.9209031815105524
160,2,3,1,3.837887291587303
160,2,3,2,3.669377505721014
160,2,3,3,0.0
160,2,4,0,7.288621160827758
160,2,4,1,9.727086211443753
160,2,4,2,15.180540645141436
160,2,4,3,0.0
160,3,1,0,1.562345514382879
160,3,1,1,2.0892146440175505
160,3,1,2,1.168695567115807
160,3,1,3,0.1778149683403609
160,3,2,0,1.4943729160384476
160,3,2,1,4.4830636568954505
160,3,2,2,3.6379002641286156
160,3,2,3,0.41499312078615347
160,3,3,0,1.2046242235243798
160,3,3,1,4.696265745164254
160,3,3,2,6.792830179848342
160,3,3,3,1.5326031127999493
160,3,4,0,2.6092241400577563
160,3,4,1,13.868955329727623
160,3,4,2,32.745086254605305
160,3,4,3,12.779635313177298
160,4,1,0,0.104842470385481
160,4,1,1,0.5074808324161079
160,4,1,2,0.3228406770311556
160,4,1,3,0.056954855289637625
160,4,2,0,0.10148913189405337
160,4,2,1,1.102076843045909
160,4,2,2,1.0170399910211743
160,4,2,3,0.13452522363965702
160,4,3,0,0.08079252686732229
160,4,3,1,1.1401150666854183
160,4,3,2,1.8754135460599632
160,4,3,3,0.4906271506334803
160,4,4,0,0.19313632523533714
160,4,4,1,3.715974686672588
160,4,4,2,9.977584320258877
160,4,4,3,4.515161739573761
170,1,1,0,10.197213633305607
170,1,1,1,5.031481682228885
170,1,1,2,0.0
170,1,1,3,0.0
170,1,2,0,7.06924434492874
170,1,2,1,7.8252336256278285
170,1,2,2,0.0
170,1,2,3,0.0
170,1,3,0,4.5440221040972375
170,1,3,1,6.5365698876201535
170,1,3,2,0.0
170,1,3,3,0.0
170,1,4,0,4.183567372866173
170,1,4,1,8.205168996086753
170,1,4,2,0.0
170,1,4,3,0.0
170,2,1,0,2.632066846823246
170,2,1,1,0.8837062312804602
170,2,1,2,0.32675958611892897
170,2,1,3,0.0
170,2,2,0,3.6938755412310886
170,2,2,1,2.782295173525943
170,2,2,2,1.4923860113579737
170,2,2,3,0.0
170,2,3,0,3.7833276312821127
170,2,3,1,3.7032245796017844
170,2,3,2,3.5406274178009793
170,2,3,3,0.0
170,2,4,0,7.0328800674653795
170,2,4,1,9.38578494086678
170,2,4,2,14.647890096189101
170,2,4,3,0.0
170,3,1,0,1.5075263735273396
170,3,1,1,2.0159088670344785
170,3,1,2,1.1276887051117437
170,3,1,3,0.1715758466442079
170,3,2,0,1.44193877863359
170,3,2,1,4.325763177706137
170,3,2,2,3.510254640825858
170,3,2,3,0.400431958653306
170,3,3,0,1.1623567069094896
170,3,3,1,4.531484490947966
170,3,3,2,6.554485261257173
170,3,3,3,1.4788275649824074
170,3,4,0,2.5176724158452037
170,3,4,1,13.382325318158236
170,3,4,2,31.59613585970688
170,3,4,3,12.331227056574589
170,4,1,0,0.1011637872140606
170,4,1,1,0.4896744874190513
170,4,1,2,0.31151293397743074
170,4,1,3,0.05495643931456261
170,4,2,0,0.0979281097223321
170,4,2,1,1.0634074801320164
170,4,2,2,0.9813543773011323
170,4,2,3,0.1298050403540549
170,4,3,0,0.07795770136320568
170,4,3,1,1.1001110292578593
170,4,3,2,1.809609561987683
170,4,3,3,0.4734121628919545
170,4,4,0,0.18635961206918497
170,4,4,1,3.585589609947234
170,4,4,2,9.627493642355057
170,4,4,3,4.356735011869419
180,1,1,0,4.6848181926900505
180,1,1,1,2.3115703729207326
180,1,1,2,0.0
180,1,1,3,0.0
180,1,2,0,3.1368170366932984
180,1,2,1,3.472270154388344
180,1,2,2,0.0
180,1,2,3,0.0
180,1,3,0,1.9624069275981522
180,1,3,1,2.822919813402556
180,1,3,2,0.0
180,1,3,3,0.0
180,1,4,0,1.736985178920799
180,1,4,1,3.406723417239695
180,1,4,2,0.0
180,1,4,3,0.0
180,2,1,0,1.3965573720281232
180,2,1,1,0.4688887189515952
180,2,1,2,0.17337648906068748
180,2,1,3,0.0
180,2,2,0,1.8929933863742476
180,2,2,1,1.425837525828027
180,2,2,2,0.7648002261810235
180,2,2,3,0.0
180,2,3,0,1.887005771360813
180,2,3,1,1.8470528686371415
180,2,3,2,1.7659544778480174
180,2,3,3,0.0
180,2,4,0,3.372354335949055
180,2,4,1,4.500601778785166
180,2,4,2,7.023847300753321
180,2,4,3,0.0
180,3,1,0,0.8451518929969807
180,3,1,1,1.1301621152385697
180,3,1,2,0.6322066801435099
180,3,1,3,0.09618913083730685
180,3,2,0,0.7807673483186239
180,3,2,1,2.342273261360285
180,3,2,2,1.9006994252820382
180,3,2,3,0.21682210311039868
180,3,3,0,0.6125572511011425
180,3,3,1,2.388073873262979
180,3,3,2,3.454187040993508
180,3,3,3,0.7793361045481177
180,3,4,0,1.2755785083999887
180,3,4,1,6.780153947283517
180,3,4,2,16.00817945872363
180,3,4,3,6.247615105353763
180,4,1,0,0.060629794235841764
180,4,1,1,0.2934732302176204
180,4,1,2,0.18669689628058841
180,4,1,3,0.03293666339839585
180,4,2,0,0.05668567960610681
180,4,2,1,0.6155533470463208
180,4,2,2,0.5680569140921193
180,4,2,3,0.07513763871916891
180,4,3,0,0.0439195062923448
180,4,3,1,0.6197762687571072
180,4,3,2,1.019490789936462
180,4,3,3,0.2667091012616636
180,4,4,0,0.10093712592036917
180,4,4,1,1.942046916386856
180,4,4,2,5.21449646351046
180,4,4,3,2.3597189627733695
190,1,1,0,9.02840027174214
190,1,1,1,4.454768941854085
190,1,1,2,0.0
190,1,1,3,0.0
190,1,2,0,6.735266824341992
190,1,2,1,7.455540346292529
190,1,2,2,0.0
190,1,2,3,0.0
190,1,3,0,4.609919650433974
190,1,3,1,6.631363422331257
190,1,3,2,0.0
190,1,3,3,0.0
190,1,4,0,4.678396410361066
190,1,4,1,9.175669890407221
190,1,4,2,0.0
190,1,4,3,0.0
190,2,1,0,1.6928529839887614
190,2,1,1,0.568368821026775
190,2,1,2,0.2101602932600246
190,2,1,3,0.0
190,2,2,0,2.556566607709812
190,2,2,1,1.925653112572914
190,2,2,2,1.0328946386697824
190,2,2,3,0.0
190,2,3,0,2.7881742633199607
190,2,3,1,2.72914124031085
190,2,3,2,2.6093130715650616
190,2,3,3,0.0
190,2,4,0,5.713161528472292
190,2,4,1,7.624544272656706
190,2,4,2,11.899216447323534
190,2,4,3,0.0
190,3,1,0,0.8730066922495631
190,3,1,1,1.1674103768867947
190,3,1,2,0.6530431597248222
190,3,1,3,0.09935936443904728
190,3,2,0,0.8985701779182644
190,3,2,1,2.695677407266265
190,3,2,2,2.1874785420046035
190,3,2,3,0.2495364031143051
190,3,3,0,0.7712864707601862
190,3,3,1,3.0068847708726048
190,3,3,2,4.349255073553213
190,3,3,3,0.9812819822675806
190,3,4,0,1.841504731703563
190,3,4,1,9.788253324573883
190,3,4,2,23.110406788035544
190,3,4,3,9.019447021573628
190,4,1,0,0.048172775500087035
190,4,1,1,0.2331761176619884
190,4,1,2,0.14833808665263656
190,4,1,3,0.026169485013275807
190,4,2,0,0.05018067355033126
190,4,2,1,0.5449150786509667
190,4,2,2,0.5028691331239554
190,4,2,3,0.06651516478428442
190,4,3,0,0.04253625473730474
190,4,3,1,0.6002563205630487
190,4,3,2,0.9873817718809828
190,4,3,3,0.2583090574039794
190,4,4,0,0.11208547861155979
190,4,4,1,2.1565430571210427
190,4,4,2,5.790429700682704
190,4,4,3,2.6203463484772382
200,1,1,0,32.66156568894951
200,1,1,1,16.11578176023684
200,1,1,2,0.0
200,1,1,3,0.0
200,1,2,0,24.365818217472498
200,1,2,1,26.971513605705322
200,1,2,2,0.0
200,1,2,3,0.0
200,1,3,0,16.67706226480525
200,1,3,1,23.9899323807866
200,1,3,2,0.0
200,1,3,3,0.0
200,1,4,0,16.92478701395327
200,1,4,1,33.1943351917673
200,1,4,2,0.0
200,1,4,3,0.0
200,2,1,0,6.124144618547579
200,2,1,1,2.05615779371451
200,2,1,2,0.7602857667936185
200,2,1,3,0.0
200,2,2,0,9.248755669067853
200,2,2,1,6.966333319013779
200,2,2,2,3.7366482516583313
200,2,2,3,0.0
200,2,3,0,10.08663042318692
200,2,3,1,9.873069781124551
200,2,3,2,9.43957375889714
200,2,3,3,0.0
200,2,4,0,20.668202000061537
200,2,4,1,27.582910162846332
200,2,4,2,43.047165382964565
200,2,4,3,0.0
200,3,1,0,3.1582300925498896
200,3,1,1,4.223278716384581
200,3,1,2,2.362479666063327
200,3,1,3,0.3594471125294945
200,3,2,0,3.250709761292545
200,3,2,1,9.75200944393384
200,3,2,2,7.913525313722537
200,3,2,3,0.9027346347958686
200,3,3,0,2.7902422324559684
200,3,3,1,10.877847847568543
200,3,3,2,15.734069824913096
200,3,3,3,3.5499318770268364
200,3,4,0,6.661914176457007
200,3,4,1,35.410445850664345
200,3,4,2,83.60529514495211
200,3,4,3,32.62917598981048
200,4,1,0,0.17427209960325596
200,4,1,1,0.8435488962477812
200,4,1,2,0.5366348428904202
200,4,1,3,0.09467196048920362
200,4,2,0,0.18153596607913955
200,4,2,1,1.9713104315902616
200,4,2,2,1.8192030404190147
200,4,2,3,0.24062839024902888
200,4,3,0,0.15388115684377895
200,4,3,1,2.171515512625148
200,4,3,2,3.571998762981204
200,4,3,3,0.9344710017849847
200,4,4,0,0.4054857020359369
200,4,4,1,7.801611647820244
200,4,4,2,20.9477309759992
200,4,4,3,9.479488260667656
210,1,1,0,13.89076912909548
210,1,1,1,6.853945885456352
210,1,1,2,0.0
210,1,1,3,0.0
210,1,2,0,9.000102426959362
210,1,2,1,9.962578842823541
210,1,2,2,0.0
210,1,2,3,0.0
210,1,3,0,5.495652861777325
210,1,3,1,7.905489495026117
210,1,3,2,0.0
210,1,3,3,0.0
210,1,4,0,4.700426679665065
210,1,4,1,9.218877532727266
210,1,4,2,0.0
210,1,4,3,0.0
210,2,1,0,4.7359060383763305
210,2,1,1,1.5900620768515654
210,2,1,2,0.5879420193547643
210,2,1,3,0.0
210,2,2,0,6.211809156930961
210,2,2,1,4.678849204116171
210,2,2,2,2.509672290674825
210,2,2,3,0.0
210,2,3,0,6.043857224846197
210,2,3,1,5.915892783271699
210,2,3,2,5.65614418974155
210,2,3,3,0.0
210,2,4,0,10.437226634418119
210,2,4,1,13.92908220103349
210,2,4,2,21.738369939965832
210,2,4,3,0.0
210,3,1,0,3.0335060866112413
210,3,1,1,4.056494085668319
210,3,1,2,2.269181230146608
210,3,1,3,0.34525192013248884
210,3,2,0,2.7117925126920515
210,3,2,1,8.135277565735906
210,3,2,2,6.60158558302632
210,3,2,3,0.7530752369026776
210,3,3,0,2.0766029163637505
210,3,3,1,8.09570233769245
210,3,3,2,11.709884863984126
210,3,3,3,2.6419924417235707
210,3,4,0,4.178543366271484
210,3,4,1,22.210445779819477
210,3,4,2,52.439635540141765
210,3,4,3,20.46595366853526
210,4,1,0,0.22963223521101306
210,4,1,1,1.111514803552306
210,4,1,2,0.7071049166537712
210,4,1,3,0.12474592288976113
210,4,2,0,0.20775181611409121
210,4,2,1,2.2559899899339606
210,4,2,2,2.081916568326548
210,4,2,3,0.27537785576359425
210,4,3,0,0.15710893355080013
210,4,3,1,2.2170647360281297
210,4,3,2,3.6469242096124903
210,4,3,3,0.954072256381806
210,4,4,0,0.3489034883695251
210,4,4,1,6.712960543766742
210,4,4,2,18.024646428358473
210,4,4,3,8.156703196927474
220,1,1,0,9.75645623615267
220,1,1,1,4.8140043546147355
220,1,1,2,0.0
220,1,1,3,0.0
220,1,2,0,6.532637314948431
220,1,2,1,7.231241514184902
220,1,2,2,0.0
220,1,2,3,0.0
220,1,3,0,4.086847454722757
220,1,3,1,5.878924749012662
220,1,3,2,0.0
220,1,3,3,0.0
220,1,4,0,3.6173911524313893
220,1,4,1,7.0947359239762475
220,1,4,2,0.0
220,1,4,3,0.0
220,2,1,0,2.908426820645724
220,2,1,1,0.9764930202019458
220,2,1,2,0.361068468043817
220,2,1,3,0.0
220,2,2,0,3.9422889789628837
220,2,2,1,2.9694047556235064
220,2,2,2,1.5927490948907557
220,2,2,3,0.0
220,2,3,0,3.9298193587055454
220,2,3,1,3.8466146897305595
220,2,3,2,3.6777217107477056
220,2,3,3,0.0
220,2,4,0,7.023159947343444
220,2,4,1,9.372812878754427
220,2,4,2,14.627645296064253
220,2,4,3,0.0
220,3,1,0,1.7600869698193997
220,3,1,1,2.3536403684326173
220,3,1,2,1.3166139118585019
220,3,1,3,0.20032048348686834
220,3,2,0,1.6260017253975014
220,3,2,1,4.877945232374173
220,3,2,2,3.9583373352203917
220,3,2,3,0.45154694867945416
220,3,3,0,1.2756926238528374
220,3,3,1,4.97332815807978
220,3,3,2,7.1935821862892295
220,3,3,3,1.6230210617653453
220,3,4,0,2.6564800129063983
220,3,4,1,14.120137119572092
220,3,4,2,33.33813520302995
220,3,4,3,13.011088338672515
220,4,1,0,0.12626571827097316
220,4,1,1,0.6111781950403651
220,4,1,2,0.3888091326210418
220,4,1,3,0.06859286781133812
220,4,2,0,0.11805182817051603
220,4,2,1,1.2819321998120627
220,4,2,2,1.183017610081753
220,4,2,3,0.15647930265368204
220,4,3,0,0.09146539383818593
220,4,3,1,1.2907267248427825
220,4,3,2,2.1231597184915305
220,4,3,3,0.5554400549210791
220,4,4,0,0.21020850994425505
220,4,4,1,4.04444633045703
220,4,4,2,10.859547680888754
220,4,4,3,4.9142771059592185
260,1,1,0,0.8456290289809155
260,1,1,1,0.4172479975688435
260,1,1,2,0.0
260,1,1,3,0.0
260,1,2,0,0.6078300729678097
260,1,2,1,0.6728317898740658
260,1,2,2,0.0
260,1,2,3,0.0
260,1,3,0,0.4025868812725273
260,1,3,1,0.5791207051796946
260,1,3,2,0.0
260,1,3,3,0.0
260,1,4,0,0.3878060450467833
260,1,4,1,0.760598277429648
260,1,4,2,0.0
260,1,4,3,0.0
260,2,1,0,0.187099243129879
260,2,1,1,0.06281784492718669
260,2,1,2,0.023227552644444555
260,2,1,3,0.0
260,2,2,0,0.27225019495845443
260,2,2,1,0.205063867195686
260,2,2,2,0.10999352252406067
260,2,2,3,0.0
260,2,3,0,0.28732266524398875
260,2,3,1,0.2812392845415965
260,2,3,2,0.26889093556345545
260,2,3,3,0.0
260,2,4,0,0.558827499304836
260,2,4,1,0.7457875972862791
260,2,4,2,1.1639106189813786
260,2,4,3,0.0
260,3,1,0,0.10159951640859764
260,3,1,1,0.13586187917580242
260,3,1,2,0.07600041306787328
260,3,1,3,0.011563328743403305
260,3,2,0,0.10075912070670852
260,3,2,1,0.302273647556769
260,3,2,2,0.24528792505422473
260,3,2,3,0.02798119632721575
260,3,3,0,0.08369258197181079
260,3,3,1,0.32627818548147586
260,3,3,2,0.4719392865803862
260,3,3,3,0.10647927307404521
260,3,4,0,0.1896685769629704
260,3,4,1,1.0081560188593897
260,3,4,2,2.380291450278869
260,3,4,3,0.928971645917092
260,4,1,0,0.0062640028213256016
260,4,1,1,0.030320359243112466
260,4,1,2,0.019288699553972725
260,4,1,3,0.003402870734643503
260,4,2,0,0.006287023184319234
260,4,2,1,0.0682711787343307
260,4,2,2,0.06300333724013857
260,4,2,3,0.00833353467621699
260,4,3,0,0.00515711372644868
260,4,3,1,0.07277533316651907
260,4,3,2,0.11971058854288043
260,4,3,3,0.031317500655171485
260,4,4,0,0.012898764240858562
260,4,4,1,0.24817434705762023
260,4,4,2,0.6663609638605623
260,4,4,3,0.30154869477371055
270,1,1,0,0.6025626237862404
270,1,1,1,0.2973148266771614
270,1,1,2,0.0
270,1,1,3,0.0
270,1,2,0,0.41772807492760733
270,1,2,1,0.462400168787099
270,1,2,2,0.0
270,1,2,3,0.0
270,1,3,0,0.2685103970602914
270,1,3,1,0.38625185699573644
270,1,3,2,0.0
270,1,3,3,0.0
270,1,4,0,0.24721079930572837
270,1,4,1,0.4848508952233081
270,1,4,2,0.0
270,1,4,3,0.0
270,2,1,0,0.15553122276682824
270,2,1,1,0.05221900457566357
270,2,1,2,0.01930852099793672
270,2,1,3,0.0
270,2,2,0,0.2182744638000189
270,2,2,1,0.16440835116289665
270,2,2,2,0.08818644612569845
270,2,2,3,0.0
270,2,3,0,0.22356026912121577
270,2,3,1,0.2188269069764691
270,2,3,2,0.20921889287005788
270,2,3,3,0.0
270,2,4,0,0.4155792767138635
270,2,4,1,0.5546145646875826
270,2,4,2,0.8655571420475382
270,2,4,3,0.0
270,3,1,0,0.08908110389025185
270,3,1,1,0.11912188759749187
270,3,1,2,0.06663615075660301
270,3,1,3,0.010138572756248646
270,3,2,0,0.08520547328289389
270,3,2,1,0.25561327868263517
270,3,2,2,0.20742413786698236
270,3,2,3,0.023661888465877155
270,3,3,0,0.06868471449919707
270,3,3,1,0.2677695381014706
270,3,3,2,0.38731049271065093
270,3,3,3,0.08738526520350585
270,3,4,0,0.1487715518453984
270,3,4,1,0.7907737688002593
270,3,4,2,1.8670443917099517
270,3,4,3,0.7286634169794074
270,4,1,0,0.005977860153558127
270,4,1,1,0.028935310620216672
270,4,1,2,0.01840758246230273
270,4,1,3,0.003247425959496882
270,4,2,0,0.0057866610290469005
270,4,2,1,0.06283771473507374
270,4,2,2,0.05798912229506694
270,4,2,3,0.007670297839103249
270,4,3,0,0.0046065914441894285
270,4,3,1,0.06500656081978262
270,4,3,2,0.10693147411745403
270,4,3,3,0.027974355079979134
270,4,4,0,0.011012158894997294
270,4,4,1,0.21187574967870024
270,4,4,2,0.568897351593708
270,4,4,3,0.2574434325195566
281,1,1,0,1.4094917063144998
281,1,1,1,0.6954676009152119
281,1,1,2,0.0
281,1,1,3,0.0
281,1,2,0,1.0916037160805867
281,1,2,1,1.2083404799923079
281,1,2,2,0.0
281,1,2,3,0.0
281,1,3,0,0.7740781588988646
281,1,3,1,1.1135104249515975
281,1,3,2,0.0
281,1,3,3,0.0
281,1,4,0,0.8340641242698814
281,1,4,1,1.63583766753561
281,1,4,2,0.0
281,1,4,3,0.0
281,2,1,0,0.2212618479298077
281,2,1,1,0.07428780693628459
281,2,1,2,0.02746869059982828
281,2,1,3,0.0
281,2,2,0,0.3468988693831944
281,2,2,1,0.2612906253102389
281,2,2,2,0.14015280543286404
281,2,2,3,0.0
281,2,3,0,0.3919646887980711
281,2,3,1,0.38366575971139943
281,2,3,2,0.3668201803336747
281,2,3,3,0.0
281,2,4,0,0.852735805185024
281,2,4,1,1.138025218980873
281,2,4,2,1.776054793429341
281,2,4,3,0.0
281,3,1,0,0.10856541400078071
281,3,1,1,0.14517688352300914
281,3,1,2,0.08121117698790328
281,3,1,3,0.012356137279295885
281,3,2,0,0.11600705488456625
281,3,2,1,0.34801688796338864
281,3,2,2,0.2824074841533654
281,3,2,3,0.032215606441383146
281,3,3,0,0.10316428478383875
281,3,3,1,0.40218923652161354
281,3,3,2,0.5817394781518324
281,3,3,3,0.13125246936086687
281,3,4,0,0.26151551708730003
281,3,4,1,1.390048087027932
281,3,4,2,3.2819519153121868
281,3,4,3,1.2808684718970529
281,4,1,0,0.00514815901138546
281,4,1,1,0.024919214616962913
281,4,1,2,0.015852689607454076
281,4,1,3,0.002796697277576817
281,4,2,0,0.00556730802199246
281,4,2,1,0.06045574668573082
281,4,2,2,0.055790948203303055
281,4,2,3,0.007379542447079258
281,4,3,0,0.004889329092357853
281,4,3,1,0.06899645277012836
281,4,3,2,0.11349458132447304
281,4,3,3,0.029691330301282588
281,4,4,0,0.01367887364540258
281,4,4,1,0.26318378040263457
281,4,4,2,0.7066620690689198
281,4,4,3,0.319786176157841
282,1,1,0,5.1566268714265275
282,1,1,1,2.544368940249527
282,1,1,2,0.0
282,1,1,3,0.0
282,1,2,0,3.1487581920698515
282,1,2,1,3.485488304168169
282,1,2,2,0.0
282,1,2,3,0.0
282,1,3,0,1.8460170459415273
282,1,3,1,2.6554931199948855
282,1,3,2,0.0
282,1,3,3,0.0
282,1,4,0,1.4922606281799076
282,1,4,1,2.92674876466353
282,1,4,2,0.0
282,1,4,3,0.0
282,2,1,0,2.2392474344434725
282,2,1,1,0.7518186377313415
282,2,1,2,0.2779927743019663
282,2,1,3,0.0
282,2,2,0,2.768022122760404
282,2,2,1,2.08492530579484
282,2,2,2,1.1183261181994972
282,2,2,3,0.0
282,2,3,0,2.5857718597510475
282,2,3,1,2.5310242309169606
282,2,3,2,2.419894768592962
282,2,3,3,0.0
282,2,4,0,4.220385339251007
282,2,4,1,5.632348167721975
282,2,4,2,8.790103061603336
282,2,4,3,0.0
282,3,1,0,1.6163547366292155
282,3,1,1,2.161437373874854
282,3,1,2,1.2090965783144074
282,3,1,3,0.18396191090550357
282,3,2,0,1.3617604322914663
282,3,2,1,4.0852310945168675
282,3,2,2,3.3150685368722024
282,3,2,3,0.3781661227224741
282,3,3,0,1.0012032935734347
282,3,3,1,3.9032227973949527
282,3,3,2,5.64574729275444
282,3,3,3,1.2737974667210838
282,3,4,0,1.9040778772787625
282,3,4,1,10.120851872739921
282,3,4,2,23.895683536638877
282,3,4,3,9.325922026373982
282,4,1,0,0.13261824424968427
282,4,1,1,0.6419270429048628
282,4,1,2,0.4083704209070254
282,4,1,3,0.07204382806161527
282,4,2,0,0.11307528573893698
282,4,2,1,1.2278916136929101
282,4,2,2,1.1331468251467387
282,4,2,3,0.14988282802564712
282,4,3,0,0.08210097257380931
282,4,3,1,1.1585793816629102
282,4,3,2,1.9057861176006399
282,4,3,3,0.49857292252135016
282,4,4,0,0.1723231862634773
282,4,4,1,3.3155264671292706
282,4,4,2,8.902360129222016
282,4,4,3,4.0285899429339285
290,1,1,0,0.27781538258190963
290,1,1,1,0.13707891770912708
290,1,1,2,0.0
290,1,1,3,0.0
290,1,2,0,0.18000204853918725
290,1,2,1,0.19925157685647085
290,1,2,2,0.0
290,1,2,3,0.0
290,1,3,0,0.1099130572355465
290,1,3,1,0.15810978990052235
290,1,3,2,0.0
290,1,3,3,0.0
290,1,4,0,0.0940085335933013
290,1,4,1,0.1843775506545453
290,1,4,2,0.0
290,1,4,3,0.0
290,2,1,0,0.09471812076752664
290,2,1,1,0.031801241537031316
290,2,1,2,0.01175884038709529
290,2,1,3,0.0
290,2,2,0,0.12423618313861921
290,2,2,1,0.09357698408232341
290,2,2,2,0.05019344581349649
290,2,2,3,0.0
290,2,3,0,0.12087714449692388
290,2,3,1,0.11831785566543393
290,2,3,2,0.11312288379483094
290,2,3,3,0.0
290,2,4,0,0.20874453268836232
290,2,4,1,0.2785816440206697
290,2,4,2,0.43476739879931653
290,2,4,3,0.0
290,3,1,0,0.06067012173222482
290,3,1,1,0.08112988171336638
290,3,1,2,0.04538362460293217
290,3,1,3,0.006905038402649777
290,3,2,0,0.05423585025384105
290,3,2,1,0.1627055513147182
290,3,2,2,0.13203171166052644
290,3,2,3,0.015061504738053557
290,3,3,0,0.041532058327275
290,3,3,1,0.16191404675384896
290,3,3,2,0.23419769727968248
290,3,3,3,0.05283984883447141
290,3,4,0,0.08357086732542968
290,3,4,1,0.44420891559638953
290,3,4,2,1.0487927108028352
290,3,4,3,0.40931907337070517
290,4,1,0,0.00459264470422026
290,4,1,1,0.022230296071046114
290,4,1,2,0.014142098333075422
290,4,1,3,0.0024949184577952224
290,4,2,0,0.0041550363222818245
290,4,2,1,0.045119799798679215
290,4,2,2,0.041638331366530966
290,4,2,3,0.0055075571152718855
290,4,3,0,0.003142178671016003
290,4,3,1,0.04434129472056259
290,4,3,2,0.07293848419224981
290,4,3,3,0.019081445127636123
